Model,Manufacturing_year,Transmission,Sunroof,ABS,Digital_Conditioning,Steering_Control,Airbags,Chrome_Wheel,Technical_Status,Distance(KM),Price
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Bad,163000,7400000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,45000,8300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,45000,8600000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,48000,8300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,87000,8600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,55000,8300000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Bad,78000,8300000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,81000,8400000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,63000,8600000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Bad,100000,8000000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Bad,127000,8000000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Bad,149000,7700000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Bad,160000,7700000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,84000,8300000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,102000,8000000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,150000,7700000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,162000,7700000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,89000,8400000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,101000,8100000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,132000,8100000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,153000,7800000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,173000,7800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,97000,8600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,145000,8300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,163000,8000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,163000,8000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,152000,8000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,119000,8000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,69000,8300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,163000,7700000
Hyundai_Verna,2011,Manual,No,No,No,No,No,No,Bad,30000,4500000
Hyundai_Verna,2011,Manual,No,Yes,No,No,No,No,Good,30000,5800000
Hyundai_Verna,2011,Manual,No,No,No,No,Yes,No,Good,30000,5600000
Hyundai_Verna,2011,Manual,No,No,No,No,No,No,Good,160000,5100000
Hyundai_Verna,2011,Manual,Yes,No,No,No,No,No,Bad,170000,4400000
Hyundai_Verna,2011,Manual,No,No,No,No,No,Yes,Good,180000,5300000
Hyundai_Verna,2011,Manual,No,No,No,No,Yes,No,Good,167000,5200000
Hyundai_Verna,2011,Manual,No,No,Yes,No,No,No,Bad,37000,4800000
Hyundai_Verna,2011,Manual,No,No,No,No,Yes,No,Good,35000,5600000
Hyundai_Verna,2011,Manual,Yes,Yes,No,No,No,No,Good,30000,6100000
Hyundai_Verna,2011,Manual,Yes,No,No,No,Yes,No,Bad,30000,4900000
Hyundai_Verna,2011,Manual,Yes,Yes,No,No,No,No,Good,45000,6100000
Hyundai_Verna,2011,Manual,Yes,No,No,Yes,No,No,Good,55000,5900000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,30000,6500000
Hyundai_Verna,2011,Manual,No,Yes,No,No,No,No,Good,30000,5800000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,45000,7500000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,38000,6500000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,36000,7500000
Hyundai_Verna,2011,Manual,No,Yes,No,No,No,No,Good,44000,5800000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,140000,6300000
Hyundai_Verna,2011,Manual,No,Yes,No,No,No,Yes,Good,68000,6000000
Hyundai_Verna,2011,Auto,Yes,No,No,No,No,No,Good,30000,6500000
Hyundai_Verna,2011,Auto,No,No,No,Yes,No,No,Bad,30000,5300000
Hyundai_Verna,2011,Auto,Yes,No,No,No,No,No,Good,85000,6500000
Hyundai_Verna,2011,Auto,No,No,No,No,Yes,No,Good,93000,6300000
Hyundai_Verna,2011,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,30000,7200000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,30000,7400000
Hyundai_Verna,2011,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,110000,6000000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,140000,7200000
Hyundai_Verna,2011,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,30000,6800000
Hyundai_Verna,2011,Manual,Yes,Yes,No,Yes,Yes,Yes,Bad,30000,5500000
Hyundai_Verna,2011,Manual,Yes,Yes,Yes,Yes,Yes,No,Good,30000,6600000
Hyundai_Verna,2011,Manual,Yes,No,Yes,Yes,Yes,Yes,Good,148000,6300000
Hyundai_Verna,2011,Manual,Yes,Yes,Yes,Yes,No,Yes,Good,127000,6500000
Hyundai_Verna,2011,Auto,No,Yes,Yes,No,No,No,Bad,30000,5800000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,No,No,Yes,Good,30000,7300000
Hyundai_Verna,2011,Auto,Yes,No,Yes,No,Yes,Yes,Good,135000,6900000
Hyundai_Verna,2011,Auto,No,Yes,No,No,No,Yes,Good,116000,6200000
Hyundai_Verna,2011,Manual,No,No,No,No,No,Yes,Bad,145000,4500000
Hyundai_Verna,2011,Manual,Yes,No,No,No,Yes,No,Good,139000,5700000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,No,No,No,Good,104000,6900000
Hyundai_Verna,2011,Auto,No,No,Yes,Yes,No,Yes,Normal,114000,6100000
Hyundai_Verna,2011,Auto,No,No,Yes,Yes,Yes,No,Normal,133000,6000000
Hyundai_Verna,2011,Auto,Yes,Yes,Yes,No,No,Yes,Normal,120000,6600000
Hyundai_Verna,2011,Manual,No,No,No,No,No,No,Normal,107000,4800000
Hyundai_Verna,2011,Manual,Yes,No,Yes,No,No,No,Normal,132000,5400000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,50000,7400000
Hyundai_Verna,2010,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,50000,6700000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,60000,7400000
Hyundai_Verna,2010,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,70000,6700000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,106000,7200000
Hyundai_Verna,2010,Manual,No,No,No,No,No,No,Good,140000,5200000
Hyundai_Verna,2010,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,169000,6300000
Hyundai_Verna,2010,Auto,No,No,No,No,No,No,Good,155000,5700000
Hyundai_Verna,2010,Manual,No,No,No,No,No,No,Good,103000,5200000
Hyundai_Verna,2010,Manual,Yes,No,No,No,No,No,Good,175000,5300000
Hyundai_Verna,2010,Manual,No,Yes,No,No,No,No,Good,133000,5500000
Hyundai_Verna,2010,Manual,No,No,No,No,No,Yes,Good,42000,5600000
Hyundai_Verna,2010,Manual,No,No,No,No,No,Yes,Good,55000,5600000
Hyundai_Verna,2010,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,60000,7100000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,60000,7300000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,60000,7200000
Hyundai_Verna,2010,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,60000,6600000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,Yes,No,Yes,Normal,60000,6800000
Hyundai_Verna,2010,Manual,No,Yes,Yes,Yes,Yes,Yes,Normal,60000,5900000
Hyundai_Verna,2010,Manual,Yes,Yes,No,Yes,Yes,Yes,Normal,60000,5900000
Hyundai_Verna,2010,Manual,Yes,Yes,Yes,Yes,Yes,No,Normal,60000,6000000
Hyundai_Verna,2010,Auto,No,Yes,Yes,No,No,Yes,Normal,60000,6400000
Hyundai_Verna,2010,Auto,Yes,Yes,No,Yes,No,No,Normal,60000,6300000
Hyundai_Verna,2010,Auto,No,No,No,No,No,No,Bad,50000,5100000
Hyundai_Verna,2010,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,80000,6600000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,80000,6800000
Hyundai_Verna,2010,Manual,No,Yes,Yes,Yes,Yes,Yes,Normal,90000,5900000
Hyundai_Verna,2010,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,90000,6100000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,No,No,Yes,Normal,70000,6700000
Hyundai_Verna,2010,Auto,No,No,Yes,Yes,Yes,No,Normal,70000,6100000
Hyundai_Verna,2010,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,120000,6400000
Hyundai_Verna,2010,Manual,No,Yes,Yes,Yes,Yes,Yes,Normal,130000,5700000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,No,No,Yes,Normal,140000,6500000
Hyundai_Verna,2010,Auto,No,No,Yes,Yes,Yes,No,Normal,140000,5900000
Hyundai_Verna,2010,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,160000,5700000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,155000,5900000
Hyundai_Verna,2010,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,170000,5800000
Hyundai_Verna,2010,Manual,Yes,No,Yes,Yes,Yes,Yes,Bad,159000,5000000
Hyundai_Verna,2010,Manual,Yes,Yes,Yes,No,Yes,Yes,Bad,172000,5200000
Hyundai_Verna,2010,Manual,Yes,Yes,Yes,Yes,Yes,No,Bad,180000,5100000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,81000,6500000
Hyundai_Verna,2009,Manual,No,No,No,No,No,No,Good,81000,4500000
Hyundai_Verna,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,81000,5800000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,No,No,Yes,Good,81000,6300000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,No,No,Yes,Normal,81000,5800000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,39000,6500000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,91000,6500000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,77000,6500000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,119000,6300000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,133000,6300000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,151000,6100000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,167000,6100000
Hyundai_Verna,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,89000,5800000
Hyundai_Verna,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,77000,5800000
Hyundai_Verna,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,119000,5600000
Hyundai_Verna,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,148000,5600000
Hyundai_Verna,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,167000,5400000
Hyundai_Verna,2009,Manual,No,No,No,No,No,No,Good,65000,4500000
Hyundai_Verna,2009,Manual,No,No,No,No,No,No,Good,100000,4300000
Hyundai_Verna,2009,Manual,No,No,No,No,No,No,Good,150000,4100000
Hyundai_Verna,2009,Manual,No,No,No,No,No,No,Good,165000,4100000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,44000,6200000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,120000,6000000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,140000,6000000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,157000,5800000
Hyundai_Verna,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,83000,6200000
Hyundai_Verna,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,104000,6000000
Hyundai_Verna,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,114000,6000000
Hyundai_Verna,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,63000,6200000
Hyundai_Verna,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,76000,6200000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,160000,6000000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,77000,6400000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,159000,6000000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,51000,6300000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,88000,6300000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,123000,6100000
Hyundai_Verna,2009,Manual,Yes,No,No,No,No,No,Good,81000,4800000
Hyundai_Verna,2009,Manual,Yes,No,No,No,No,No,Good,49000,4800000
Hyundai_Verna,2009,Manual,Yes,No,No,No,No,No,Good,160000,4400000
Hyundai_Verna,2009,Manual,No,Yes,No,No,No,No,Good,81000,4800000
Hyundai_Verna,2009,Manual,No,Yes,No,No,No,No,Good,49000,4800000
Hyundai_Verna,2009,Manual,No,Yes,No,No,No,No,Good,100000,4600000
Hyundai_Verna,2009,Manual,No,Yes,No,No,No,No,Good,154000,4400000
Hyundai_Verna,2009,Manual,No,No,No,Yes,No,No,Good,161000,4200000
Hyundai_Verna,2009,Manual,No,No,No,No,No,Yes,Good,121000,4500000
Hyundai_Verna,2009,Manual,No,No,No,No,Yes,No,Good,101000,4400000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,91000,6000000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,119000,5800000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,148000,5800000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,167000,5600000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,55000,5500000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,111000,5300000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,144000,5300000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,161000,5100000
Hyundai_Verna,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,77000,5300000
Hyundai_Verna,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Bad,133000,4600000
Hyundai_Verna,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,167000,4900000
Hyundai_Verna,2009,Manual,No,No,No,No,No,No,Normal,134000,3800000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,81000,5700000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,92000,5700000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,113000,5500000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,157000,5300000
Hyundai_Verna,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,83000,6200000
Hyundai_Verna,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,152000,5300000
Hyundai_Verna,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,157000,5800000
Hyundai_Verna,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,150000,5300000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Normal,71000,5900000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,44000,5800000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,123000,5600000
Hyundai_Verna,2009,Manual,Yes,No,No,No,No,No,Normal,91000,4300000
Hyundai_Verna,2009,Manual,Yes,No,No,No,No,No,Normal,154000,3900000
Hyundai_Verna,2009,Manual,No,Yes,No,No,No,No,Normal,58000,4300000
Hyundai_Verna,2009,Manual,No,Yes,No,No,No,No,Normal,160000,3900000
Hyundai_Verna,2009,Manual,No,No,No,Yes,No,No,Normal,81000,4100000
Hyundai_Verna,2009,Manual,No,No,No,No,No,Yes,Normal,81000,4200000
Hyundai_Verna,2009,Manual,No,No,No,No,Yes,No,Normal,81000,4100000
Hyundai_Verna,2009,Manual,No,No,No,No,No,No,Bad,150000,3100000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Bad,65000,5200000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Bad,146000,5000000
Hyundai_Verna,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Bad,180000,4800000
Hyundai_Verna,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,104000,5000000
Hyundai_Verna,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,122000,5000000
Hyundai_Verna,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,76000,5200000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,159000,5000000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,67000,5300000
Hyundai_Verna,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,144000,5100000
Hyundai_Verna,2009,Manual,Yes,No,No,No,No,No,Bad,77000,3800000
Hyundai_Verna,2009,Manual,Yes,No,No,No,No,No,Bad,107000,3600000
Hyundai_Verna,2009,Manual,No,Yes,No,No,No,No,Bad,49000,3800000
Hyundai_Verna,2009,Manual,No,Yes,No,No,No,No,Bad,107000,3600000
Hyundai_Verna,2009,Manual,No,No,No,Yes,No,No,Bad,101000,3400000
Hyundai_Verna,2009,Manual,No,No,No,No,No,Yes,Bad,163000,3300000
Hyundai_Verna,2008,Auto,No,No,No,No,No,No,Good,80000,5200000
Hyundai_Verna,2008,Manual,No,No,No,No,No,No,Good,80000,4700000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,Yes,Good,80000,6300000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,80000,6400000
Hyundai_Verna,2008,Auto,No,No,No,No,No,No,Good,70000,5200000
Hyundai_Verna,2008,Manual,No,No,No,No,No,No,Good,90000,4700000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,Yes,Good,75000,6300000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,65000,6400000
Hyundai_Verna,2008,Auto,No,No,No,No,No,No,Good,130000,5000000
Hyundai_Verna,2008,Manual,No,No,No,No,No,No,Good,115000,4500000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,Yes,Good,140000,6100000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,120000,6200000
Hyundai_Verna,2008,Auto,No,No,No,No,No,No,Good,155000,4800000
Hyundai_Verna,2008,Manual,No,No,No,No,No,No,Good,160000,4300000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,Yes,Good,170000,5900000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,180000,6000000
Hyundai_Verna,2008,Auto,No,No,No,No,No,No,Normal,80000,4700000
Hyundai_Verna,2008,Manual,No,No,No,No,No,No,Normal,80000,4200000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,Yes,Normal,80000,5800000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,80000,5900000
Hyundai_Verna,2008,Auto,No,No,No,No,No,No,Normal,70000,4700000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,Yes,Normal,75000,5800000
Hyundai_Verna,2008,Auto,No,No,No,No,No,No,Normal,130000,4500000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,Yes,Normal,140000,5600000
Hyundai_Verna,2008,Auto,No,No,No,No,No,No,Normal,155000,4300000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,Yes,Normal,170000,5400000
Hyundai_Verna,2008,Auto,No,Yes,Yes,No,No,Yes,Good,80000,6000000
Hyundai_Verna,2008,Auto,Yes,No,Yes,No,No,Yes,Good,80000,6000000
Hyundai_Verna,2008,Auto,Yes,Yes,No,No,No,Yes,Good,80000,6000000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,No,Good,80000,6100000
Hyundai_Verna,2008,Auto,No,Yes,Yes,No,No,Yes,Good,77000,6000000
Hyundai_Verna,2008,Auto,Yes,No,Yes,No,No,Yes,Good,88000,6000000
Hyundai_Verna,2008,Auto,Yes,Yes,No,No,No,Yes,Good,62000,6000000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,No,Good,95000,6100000
Hyundai_Verna,2008,Auto,No,Yes,Yes,No,No,Yes,Good,122000,5800000
Hyundai_Verna,2008,Auto,Yes,No,Yes,No,No,Yes,Good,133000,5800000
Hyundai_Verna,2008,Auto,Yes,Yes,No,No,No,Yes,Good,110000,5800000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,No,Good,148000,5900000
Hyundai_Verna,2008,Auto,No,Yes,Yes,No,No,Yes,Good,150000,5600000
Hyundai_Verna,2008,Auto,Yes,No,Yes,No,No,Yes,Good,157000,5600000
Hyundai_Verna,2008,Auto,Yes,Yes,No,No,No,Yes,Good,163000,5600000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,No,Good,170000,5700000
Hyundai_Verna,2008,Auto,No,Yes,Yes,No,No,Yes,Normal,80000,5500000
Hyundai_Verna,2008,Auto,Yes,No,Yes,No,No,Yes,Normal,80000,5500000
Hyundai_Verna,2008,Auto,Yes,Yes,No,No,No,Yes,Normal,80000,5500000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,No,Normal,80000,5600000
Hyundai_Verna,2008,Auto,No,Yes,Yes,No,No,Yes,Normal,77000,5500000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,No,Normal,95000,5600000
Hyundai_Verna,2008,Auto,No,Yes,Yes,No,No,Yes,Normal,122000,5300000
Hyundai_Verna,2008,Auto,Yes,Yes,No,No,No,Yes,Normal,110000,5300000
Hyundai_Verna,2008,Auto,Yes,No,Yes,No,No,Yes,Normal,157000,5100000
Hyundai_Verna,2008,Auto,Yes,Yes,Yes,No,No,No,Normal,170000,5200000
Hyundai_Verna,2008,Manual,Yes,No,No,No,No,No,Good,80000,5000000
Hyundai_Verna,2008,Manual,No,Yes,No,No,No,No,Good,80000,5000000
Hyundai_Verna,2008,Manual,No,No,Yes,No,No,No,Good,80000,5000000
Hyundai_Verna,2008,Manual,No,No,No,No,No,Yes,Good,80000,4900000
Hyundai_Verna,2008,Manual,Yes,No,No,No,No,No,Normal,80000,4500000
Hyundai_Verna,2008,Manual,No,Yes,No,No,No,No,Normal,80000,4500000
Hyundai_Verna,2008,Manual,No,No,Yes,No,No,No,Normal,80000,4500000
Hyundai_Verna,2008,Manual,No,No,No,No,No,Yes,Normal,80000,4400000
Hyundai_Verna,2008,Manual,Yes,No,No,No,No,No,Good,90000,5000000
Hyundai_Verna,2008,Manual,No,Yes,No,No,No,No,Good,70000,5000000
Hyundai_Verna,2008,Manual,No,No,Yes,No,No,No,Good,84000,5000000
Hyundai_Verna,2008,Manual,No,No,No,No,No,Yes,Good,69000,4900000
Hyundai_Verna,2008,Manual,Yes,No,No,No,No,No,Good,190000,4600000
Hyundai_Verna,2008,Manual,No,Yes,No,No,No,No,Good,130000,4800000
Hyundai_Verna,2008,Manual,No,No,Yes,No,No,No,Good,140000,4800000
Hyundai_Verna,2008,Manual,No,No,No,No,No,Yes,Good,169000,4500000
Hyundai_Verna,2008,Manual,Yes,No,No,No,No,No,Good,180000,4600000
Hyundai_Verna,2008,Manual,No,Yes,No,No,No,No,Good,110000,4800000
Hyundai_Verna,2008,Manual,No,No,Yes,No,No,No,Good,148000,4800000
Hyundai_Verna,2008,Manual,No,No,No,No,No,Yes,Good,151000,4500000
Hyundai_Verna,2008,Manual,Yes,No,No,No,No,No,Normal,90000,4500000
Hyundai_Verna,2008,Manual,No,Yes,No,No,No,No,Normal,70000,4500000
Hyundai_Verna,2008,Manual,No,No,Yes,No,No,No,Normal,84000,4500000
Hyundai_Verna,2008,Manual,No,No,No,No,No,Yes,Normal,69000,4400000
Hyundai_Verna,2008,Manual,Yes,No,No,No,No,No,Normal,190000,4100000
Hyundai_Verna,2008,Manual,No,Yes,No,No,No,No,Normal,130000,4300000
Hyundai_Verna,2008,Manual,No,No,Yes,No,No,No,Normal,140000,4300000
Hyundai_Verna,2008,Manual,No,No,No,No,No,Yes,Normal,169000,4000000
Hyundai_Verna,2008,Manual,Yes,No,No,No,No,No,Normal,180000,4100000
Hyundai_Verna,2008,Manual,No,Yes,No,No,No,No,Normal,110000,4300000
Hyundai_Verna,2008,Manual,No,No,Yes,No,No,No,Normal,148000,4300000
Hyundai_Verna,2008,Manual,No,No,No,No,No,Yes,Normal,151000,4000000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,65000,5900000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,72000,5900000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,87000,5900000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,93000,5900000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,99000,5900000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,102000,5700000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,112000,5700000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,128000,5700000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,136000,5700000
Hyundai_Verna,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,147000,5700000
